;artista;musica;letra;selecionado
26;Marília Mendonça;Supera;"Tá de novo com essa pessoa
Não tô acreditando
Vai fazer papel de trouxa outra vez
Cê não aprende mesmo

Pra você isso é amor
Mas pra ele isso não passa de um plano B
Se não pegar ninguém da lista, liga pra você
Te usa e joga fora

Para de insistir, chega de se iludir
O que cê tá passando, eu já passei e eu sobrevivi
Se ele não te quer, supera
Se ele não te quer, supera

Ele tá fazendo de tapete o seu coração
Promete pra mim que dessa vez você vai falar não
De mulher pra mulher, supera
De mulher pra mulher, supera

Pra você isso é amor
Mas pra ele isso não passa de um plano B
Se não pegar ninguém da lista, liga pra você
Te usa e joga fora

Para de insistir, chega de se iludir
O que cê tá passando, eu já passei e eu sobrevivi
Se ele não te quer, supera
Se ele não te quer, supera

Ele tá fazendo de tapete o seu coração
Promete pra mim que dessa vez você vai falar não
De mulher pra mulher, supera
De mulher pra mulher, supera

Se ele não te quer, supera
De mulher pra mulher, supera";1
27;Marília Mendonça;Bebi Liguei;"Acordei mais uma vez embriagado
E o seu cheiro impregnado, na minha roupa
Só ficou resto do seu beijo na minha boca
Você deu mole e coração entrou na forca
A minha saudade já tinha tomado um rumo na vida
Mas desandou com a sua ligação perdida

Faltou coragem pra dizer que não
Bebi liguei parei no seu colchão
Chego apaixonada e saio arrependido
Amar por dois, só me da prejuízo

Faltou coragem pra dizer que não
Bebi liguei parei no seu colchão
Chego apaixonada e saio arrependido
Amar por dois, só me da prejuízo
Só me da prejuízo

Só ficou resto do seu beijo na minha boca
Você deu corda e coração entrou na forca
A minha saudade já tinha tomado um rumo na vida
Mas desandou com a sua ligação perdida

Faltou coragem pra dizer que não
Bebi liguei parei no seu colchão
Chego apaixonada e saio arrependido
Amar por dois, só me da prejuízo
Só me da prejuízo

Chego apaixonada e saio arrependido
Amar por dois, só me da prejuízo

Faltou coragem pra dizer que não
Bebi liguei parei no seu colchão
Chego apaixonada e saio arrependido
Amar por dois, só me da prejuízo";1
28;Marília Mendonça;Ciumeira;"No começo, eu entendia
Mas era só cama, não tinha amor
Lembro quando você dizia
Vou desligar porque ela chegou

E a gente foi se envolvendo, perdendo o medo
Não tinha lugar e nem hora pra dar um beijo
Coração não tá mais aceitando
Só metade do seu: Te amo

É uma ciumeira atrás da outra
Ter que dividir seu corpo e a sua boca
Tá bom que eu aceitei por um instante
A verdade é que amante não quer ser amante

É uma ciumeira atrás da outra
Ter que dividir seu corpo e a sua boca
Tá bom que eu aceitei por um instante
A verdade é que amante não quer ser amante
É uma ciumeira atrás da outra

E a gente foi se envolvendo, perdendo o medo
Não tinha lugar e nem hora pra dar um beijo
Coração não tá mais aceitando
Só metade do seu: Te amo

É uma ciumeira atrás da outra
Ter que dividir seu corpo e a sua boca
Tá bom que eu aceitei por um instante
A verdade é que amante não quer ser amante

É uma ciumeira atrás da outra
Ter que dividir seu corpo e a sua boca
Tá bom que eu aceitei por um instante
A verdade é que amante não quer ser amante

É uma ciumeira atrás da outra
Ter que dividir seu corpo e a sua boca
Tá bom que eu aceitei por um instante
A verdade é que amante não quer ser amante
É uma ciumeira atrás da outra";1
29;Marília Mendonça;Todo Mundo Vai Sofrer;"A garrafa precisa do copo
O copo precisa da mesa
A mesa precisa de mim
E eu preciso da cerveja

Igual eu preciso dele na minha vida
Mas quanto mais eu vou atrás, mais ele pisa
Então já que é assim
Se por ele eu sofro sem pausa
Quem quiser me amar
Também vai sofrer nessa bagaça

Quem eu quero, não me quer
Quem me quer, não vou querer
Ninguém vai sofrer sozinho
Todo mundo vai sofrer

Quem eu quero, não me quer
Quem me quer, não vou querer
Ninguém vai sofrer sozinho
Todo mundo vai sofrer

Igual eu preciso dele na minha vida
Mas quanto mais eu vou atrás, mais ele pisa
Então já que é assim
Se por ele eu sofro sem pausa
Quem quiser me amar
Também vai sofrer nessa bagaça

Quem eu quero, não me quer
Quem me quer, não vou querer
Ninguém vai sofrer sozinho
Todo mundo vai sofrer

Quem eu quero, não me quer
Quem me quer, não vou querer
Ninguém vai sofrer sozinho
Todo mundo vai sofrer

Quem eu quero, não me quer
Quem me quer, não vou querer
Ninguém vai sofrer sozinho
Todo mundo vai sofrer

Quem eu quero, não me quer
Quem me quer, não vou querer
Ninguém vai sofrer sozinho
Todo mundo vai sofrer";1
30;Marília Mendonça;O Que Falta em Você Sou Eu;"Falando em saudade
De novo eu acordei pensando em você
Já faz um mês que não te vejo
Trinta dias que eu acordo pensando em você

Não sei se você está bem
Se está gostando de outro alguém
O corte do cabelo tá do mesmo jeito
Aparentemente tudo igual

Vi uma foto sua com aquela roupa
Mas parecia que faltava alguma coisa
Nos traços do sorriso deu pra perceber
O que será que tá faltando em você?

O que falta em você sou eu
Seu sorriso precisa do meu
Sei que tá morrendo de saudade
Vem buscar logo a sua metade

O que falta em você sou eu
Seu sorriso precisa do meu
Sei que tá morrendo de saudade
Vem buscar logo a sua metade

Ai ai ai ai ai ai ai ai ai ai
Ai ai ai ai ai ai ai ai ai ai
Falando em saudade
Vem buscar logo a sua metade

Ai ai ai ai ai ai ai ai ai ai
Ai ai ai ai ai ai ai ai ai ai
Falando em saudade
Vem buscar logo a sua metade

O que falta em você sou eu
Seu sorriso precisa do meu
Sei que tá morrendo de saudade
Vem buscar logo a sua metade

O que falta em você sou eu
Seu sorriso precisa do meu
Sei que tá morrendo de saudade
Vem buscar logo a sua metade

Ai ai ai ai ai ai ai ai ai ai
Ai ai ai ai ai ai ai ai ai ai
Falando em saudade
Vem buscar logo a sua metade

Ai ai ai ai ai ai ai ai ai ai
Ai ai ai ai ai ai ai ai ai ai
Falando em saudade
Tá aqui comigo a sua metade";1
31;Marília Mendonça;Bem Pior Que Eu;"Mente que vai dar uma volta e vem me ver
Entre uma briga e outra de vocês
Eu nem conheço ela mas me sinto culpada

Primeiro que eu nem devia tá aqui
Segundo cê não tinha que ligar pra mim
Mas você ligou e eu atendi
Eu penso não, mas falo sim

Bem pior que eu, você
Que não deixa ela, e nem deixa de me ver
Bem pior que eu, você
Desconta sua raiva em duas horas de prazer

Eu venho porque eu não tenho nada a perder, já você";1
32;Marília Mendonça;Apaixonadinha (part. Leo Santana, Didá Banda Feminina);"Sabe por que fico mandando mensagem querendo te ver?
Sabe por quê? Você me faz bem
Eu não consigo pensar em ninguém

Ó que coisa boa!
Tô sorrindo à toa
Tô 100 de boa, de boa, de boa

Apaixonadinha você me deixou
Apaixonadinha você me deixou
Apaixonadinha você me deixou
Vem ficar perto da sua menina

Apaixonadinho você me deixou
Apaixonadinho você me deixou
Apaixonadinho você me deixou
Vem ficar perto aqui do seu pretinho

Ô meu neném, eu preciso do seu corpo
Você me faz tão bem
Tá tudo certo, tamo junto e misturado
Vem, vem, vem

Apaixonadinha você me deixou
Apaixonadinha você me deixou
Apaixonadinha você me deixou
Vem ficar perto da sua menina

Ó que coisa boa!
Tô sorrindo à toa
Tô 100 de boa, de boa, de boa

Apaixonadinha você me deixou
Apaixonadinha você me deixou
Apaixonadinha você me deixou
Vem ficar perto da sua menina

Apaixonadinho você me deixou
Apaixonadinho você me deixou
Apaixonadinho você me deixou
Vem ficar perto aqui do seu pretinho

Ô meu neném, eu preciso do seu corpo
Você me faz tão bem
Tá tudo certo, tamo junto e misturado
Vem, vem, vem

Apaixonadinha você me deixou
Apaixonadinha você me deixou
Apaixonadinha você me deixou
Vem ficar perto da sua menina

Apaixonadinho você me deixou
Apaixonadinho você me deixou
Apaixonadinho você me deixou
Vem ficar perto aqui do seu pretinho";1
33;Marília Mendonça;De Quem É a Culpa?;"Exagerado sim 
Sou mais você que eu
Sobrevivo de olhares
E alguns abraços que me deu

E o que vai ser de mim?
E meu assunto que não muda
Minha cabeça não ajuda, loucura, tortura

E que se dane a minha postura
Se eu mudei você não viu 
Eu só queria ter você por perto
Mas você sumiu

É tipo um vício que não tem mais cura
E agora de quem é a culpa?
A culpa é sua por ter esse sorriso
Ou a culpa é minha por me apaixonar por ele
Só isso

Não finja que eu não estou falando com você
Eu tô parado no meio da rua
Eu tô entrando no meio dos carros
Sem você a vida não continua

Não finja que eu não estou falando com você
Ninguém entende o que estou passando
Quem é você que eu não conheço mais

Me apaixonei pelo que eu inventei de você

Iê- iê- iê
Iê- iê- iê (2x)";1
34;Marília Mendonça;Serenata;"Foi chegando e chegou
Já entrando, olhando
E mudando meus planos
O que é que tá rolando?

Ele chegou na voadora
E o coração, tadin, num golpe foi pra lona
Rancou de mim minhas bebida e a farra
Só consigo pensar em serenata

Se amar assim for brega
Me chama de Marília Mendonça ou de Falcão
Meu show agora é só voz e violão
Assim, debaixo da janela
Jantar à luz de velas
Agora é momozin ou momozão, eu sei que é brega

Me chama de Marília Mendonça ou de Falcão
Meu show agora é só voz e violão
Assim, debaixo da janela
Jantar à luz de velas
Agora é momozin ou momozão, eu sei que é brega

Ele chegou na voadora
E o coração, tadin, num golpe foi pra lona
Rancou de mim minhas bebida e a farra
Só consigo pensar em serenata

Se amar assim for brega
Me chama de Marília Mendonça ou de Falcão
Meu show agora é só voz e violão
Assim, debaixo da janela
Jantar à luz de velas
Agora é momozin ou momozão, eu sei que é brega

Me chama de Marília Mendonça ou de Falcão
Meu show agora é só voz e violão
Assim, debaixo da janela
Jantar à luz de velas
Agora é momozin ou momozão, eu sei que é brega

Se amar assim for brega
Me chama de Marília Mendonça ou de Falcão
Meu show agora é só voz e violão
Assim, debaixo da janela
Jantar à luz de velas
Agora é momozin ou momozão, eu sei que é brega";1
35;Marília Mendonça;Obrigado Por Estragar Tudo;"Você fez tudo que eu pedi pra não fazer
E conseguiu me perder, logo pra você
Sabia que não ia me escutar
Que sorte a minha te ver errar

Você fechou os seus olhos
Tampou os ouvidos
Se fez de mudo
E acordou em desespero
Naufragou com os seus próprios erros

Tão dizendo por aí
Que nunca se esquece um amor
Vai com calma, espera aí
Do que foi mesmo que você falou?
Você foi a melhor coisa que eu nunca tive
Por pouco eu não me iludo!
Obrigado por estragar tudo!";1
36;Marília Mendonça;Sem Sal;"Não aceitou o nosso fim
Tá desesperado falando de mim
Tá me queimando por aí
Meu nome na sua boca anda bem docinho

E quem ouve palavra não ouve pensamento
Tá se mordendo por dentro, tá se mordendo por dentro
Cara amarrada não apaga sentimento
Tá se mordendo por dentro, tá se mordendo por dentro

Tá espalhando por aí que eu esfriei, que eu tô mal
Que eu tô sem sal, realmente eu tô
Sem saudade de você
Eu já fiz foi te esquecer

Tá espalhando por aí que eu esfriei, que eu tô mal
Que eu tô sem sal, realmente eu tô
Sem saudade de você
Eu já fiz foi te esquecer

(Toma, distraído)";1
37;Marília Mendonça;Sentimento Louco;"Só queria mais um pouco desse sentimento louco
De acordar de madrugada pra fazer de novo
E se isso for pecado, quem vai nos julgar?
Quem nunca amou, nunca vai entender
Essa loucura que eu sinto por você
Só sei que é bom demais, é bom demais

Mas quando te vejo com ela
A minha mão gela
A minha boca vai secando eu vou ficando muda
Ôh, meu Deus, me ajuda, o que é que eu vou fazer?
Eu sei que tá com ela pra manter as aparências
Mas nas suas horas de carência você vem me ver

E a gente faz amor
Me diz que sou o seu amor
E vai embora antes do dia amanhecer
Eu sei que é errado e quem vai entender
Você é casado e eu não quero perder
Eu sei tá com ela, mas amo você
Você e ela não tem nada a ver
Sou mais eu e você";1
38;Marília Mendonça;Eu Sei de Cor;"É, já tá ficando chato, né?
A encheção de saco, pois é
Prepara que eu já tô me preparando
Enquanto cê tá indo eu tô voltando
E todo esse caminho eu sei de cor
Se eu não me engano agora vai me deixar só
O segundo passo é não me atender
O terceiro é se arrepender
Se o que dói em mim doesse em você

Deixa, deixa mesmo de ser importante
Vai deixando a gente pra outra hora
Vai tentar abrir a porta desse amor
Quando eu tiver jogado a chave fora

Deixa, deixa mesmo de ser importante
Vai deixando a gente pra outra hora
E quando se der conta já passou
Quando olhar pra trás já fui embora

E todo esse caminho eu sei de cor
Se eu não me engano agora vai me deixar só
O segundo passo é não me atender
O terceiro é se arrepender
Se o que dói em mim doesse em você

Deixa, deixa mesmo de ser importante
Vai deixando a gente pra outra hora
Vai tentar abrir a porta desse amor
Quando eu tiver jogado a chave fora

Deixa, deixa mesmo de ser importante
Vai deixando a gente pra outra hora
E quando se der conta já passou

Quando olhar pra trás já fui embora

E quando se der conta já passou
Quando olhar pra trás já fui embora";1
39;Marília Mendonça;Bebaça;"Diz que aguenta bebida
Tomou duas seguidas
Perna bambeou
Ainda não lembrou
Vou refrescar sua memória

Tentou agarrar o garçom
Derrubou a caixa de som
Pra variar, cê queimou a largada

Tentou até ligar pro ex
Pra sua sorte, eu não deixei
Já tava tudo rodando, rodando
Pediu outra rodada

Amiga, cê tava bebaça
Subindo na mesa, virando garrafa
Amiga, cê tava bebaça
Tomou tudo, tomou fora
Só não tomou vergonha na cara

Amiga, cê tava bebaça
Subindo na mesa, virando garrafa
Amiga, cê tava bebaça
Tomou tequila, tomou cerveja
Tomou tudo, tomou fora
Só não tomou vergonha na cara";1
40;Marília Mendonça;Infiel;"Isso não é uma disputa
eu não quero te provocar
Descobri faz um ano e tô te procurando pra dizer
Hoje a farsa vai acabar

Hoje não tem hora de ir embora
Hoje ele vai ficar
No momento deve estar feliz
E achando que ganhou
Não perdi nada, acabei de me livrar

Com certeza ele vai atrás
Mas com outra intenção 
Tá sem casa, sem rumo
E você é a única opção

E agora será que aguenta
A barra sozinha
Se sabia de tudo
Se vira a culpa não é minha

O seu prêmio que não vale nada
Estou te entregando
Pus as malas lá fora e ele ainda saiu chorando
Essa competição por amor só serviu pra me machucar
Tá na sua mão
Você agora vai cuidar, de um traidor
Me faça esse favor

Iêê
Infiel
Eu quero ver você morar num motel
Estou te expulsando do meu coração
Assuma as consequências dessa traição

Iêêê
Infiel
Agora ela vai fazer o meu papel
Daqui um tempo você vai se acostumar
E ai vai ser a ela quem vai enganar

Você não vai mudar
aaaa

O seu prêmio que não vale nada
Estou te entregando
Pus as malas lá fora e ele ainda saiu chorando
Essa competição por amor só serviu pra me machucar
Tá na sua mão
Você agora vai cuidar, de um traidor
Me faça esse favor

Iêê
Infiel
Eu quero ver você morar num motel
Estou te expulsando do meu coração
Assuma as consequências dessa traição

Iêêê
Infiel
Agora ela vai fazer o meu papel
Daqui um tempo você vai se acostumar
E ai vai ser a ela quem vai enganar";1
41;Marília Mendonça;Passa Mal;"Quando me deixou, eu nem sonhava em terminar
Da turma do cinema, eu passei pra turma do bar
Daqueles que bebe só pra lembrar
Depois chorar, chorar

O tempo passou, passou
Tudo mudou, mudou
Da sua boca, eu já nem lembro do sabor
Mundo girou, girou
Girou, rodou, rodou
Desaprendi a te chamar de meu amor

Na minha vida, o seu coração serviu de degrau
Te ver sofrendo não é bom, é sensacional
Agora passa mal, agora passa mal, agora passa mal

Na minha vida, o seu coração serviu de degrau
Te ver sofrendo não é bom, é sensacional
Agora passa mal, agora passa mal, agora passa mal

O tempo passou, passou
Tudo mudou, mudou
Da sua boca, eu já nem lembro do sabor
Mundo girou, girou
Girou, rodou, rodou
Desaprendi a te chamar de meu amor

Na minha vida, o seu coração serviu de degrau
Te ver sofrendo não é bom, é sensacional
Agora passa mal, agora passa mal, agora passa mal

Na minha vida, o seu coração serviu de degrau
Te ver sofrendo não é bom, é sensacional
Agora passa mal, agora passa mal, agora passa mal

Na minha vida, o seu coração serviu de degrau
Te ver sofrendo não é bom, é sensacional
Agora passa mal, agora passa mal, agora passa mal";1
